0.00073	-56.7683255	-59.9997976	-59.9997976	0.0000	0.0000	
0.00074	-56.7276019	-59.9997953	-59.9997953	0.0000	0.0000	
0.00075	-56.6869442	-59.999793	-59.999793	0.0000	0.0000	
0.00076	-56.6463512	-59.9997907	-59.9997907	0.0000	0.0000	
0.00077	-56.6058219	-59.9997884	-59.9997884	0.0000	0.0000	
0.00078	-56.5653549	-59.9997861	-59.9997861	0.0000	0.0000	
0.00079	-56.5249492	-59.9997839	-59.9997839	0.0000	0.0000	
0.0008	-56.4846035	-59.9997817	-59.9997817	0.0000	0.0000	
0.00081	-56.4443167	-59.9997794	-59.9997794	0.0000	0.0000	
0.00082	-56.4040876	-59.9997772	-59.9997772	0.0000	0.0000	
0.00083	-56.3639149	-59.999775	-59.999775	0.0000	0.0000	
0.00084	-56.3237975	-59.9997729	-59.9997729	0.0000	0.0000	
0.00085	-56.2837341	-59.9997707	-59.9997707	0.0000	0.0000	
0.00086	-56.2437235	-59.9997685	-59.9997685	0.0000	0.0000	
0.00087	-56.2037645	-59.9997664	-59.9997664	0.0000	0.0000	
0.00088	-56.1638558	-59.9997643	-59.9997643	0.0000	0.0000	
0.00089	-56.1239963	-59.9997622	-59.9997622	0.0000	0.0000	
0.0009	-56.0841845	-59.9997601	-59.9997601	0.0000	0.0000	
0.00091	-56.0444194	-59.999758	-59.999758	0.0000	0.0000	
0.00092	-56.0046995	-59.9997559	-59.9997559	0.0000	0.0000	
0.00093	-55.9650237	-59.9997539	-59.9997539	0.0000	0.0000	
0.00094	-55.9253906	-59.9997518	-59.9997518	0.0000	0.0000	
0.00095	-55.8857989	-59.9997498	-59.9997498	0.0000	0.0000	
0.00096	-55.8462472	-59.9997478	-59.9997478	0.0000	0.0000	
0.00097	-55.8067344	-59.9997458	-59.9997458	0.0000	0.0000	
0.00098	-55.767259	-59.9997438	-59.9997438	0.0000	0.0000	
0.00099	-55.7278197	-59.9997418	-59.9997418	0.0000	0.0000	
0.0010	-55.6884151	-59.9997399	-59.9997399	0.0000	0.0000	
0.00101	-55.6490439	-59.9997379	-59.9997379	0.0000	0.0000	
0.00102	-55.6097047	-59.999736	-59.999736	0.0000	0.0000	
0.00103	-55.570396	-59.9997341	-59.9997341	0.0000	0.0000	
0.00104	-55.5311165	-59.9997322	-59.9997322	0.0000	0.0000	
0.00105	-55.4918648	-59.9997303	-59.9997303	0.0000	0.0000	
0.00106	-55.4526393	-59.9997284	-59.9997284	0.0000	0.0000	
0.00107	-55.4134387	-59.9997265	-59.9997265	0.0000	0.0000	
0.00108	-55.3742615	-59.9997247	-59.9997247	0.0000	0.0000	
0.00109	-55.3351062	-59.9997229	-59.9997229	0.0000	0.0000	
0.0011	-55.2959713	-59.999721	-59.999721	0.0000	0.0000	
0.00111	-55.2568552	-59.9997192	-59.9997192	0.0000	0.0000	
0.00112	-55.2177565	-59.9997175	-59.9997175	0.0000	0.0000	
0.00113	-55.1786736	-59.9997157	-59.9997157	0.0000	0.0000	
0.00114	-55.1396049	-59.9997139	-59.9997139	0.0000	0.0000	
0.00115	-55.1005488	-59.9997122	-59.9997122	0.0000	0.0000	
0.00116	-55.0615037	-59.9997104	-59.9997104	0.0000	0.0000	
0.00117	-55.022468	-59.9997087	-59.9997087	0.0000	0.0000	
0.00118	-54.98344	-59.999707	-59.999707	0.0000	0.0000	
0.00119	-54.9444181	-59.9997053	-59.9997053	0.0000	0.0000	
0.0012	-54.9054005	-59.9997036	-59.9997036	0.0000	0.0000	
0.00121	-54.8663856	-59.999702	-59.999702	0.0000	0.0000	
0.00122	-54.8273716	-59.9997003	-59.9997003	0.0000	0.0000	
0.00123	-54.7883567	-59.9996987	-59.9996987	0.0000	0.0000	
0.00124	-54.7493391	-59.9996971	-59.9996971	0.0000	0.0000	
0.00125	-54.710317	-59.9996955	-59.9996955	0.0000	0.0000	
0.00126	-54.6712886	-59.9996939	-59.9996939	0.0000	0.0000	
0.00127	-54.632252	-59.9996923	-59.9996923	0.0000	0.0000	
0.00128	-54.5932052	-59.9996907	-59.9996907	0.0000	0.0000	
0.00129	-54.5541464	-59.9996892	-59.9996892	0.0000	0.0000	
0.0013	-54.5150736	-59.9996876	-59.9996876	0.0000	0.0000	
0.00131	-54.4759848	-59.9996861	-59.9996861	0.0000	0.0000	
0.00132	-54.4368779	-59.9996846	-59.9996846	0.0000	0.0000	
0.00133	-54.3977509	-59.9996831	-59.9996831	0.0000	0.0000	
0.00134	-54.3586016	-59.9996816	-59.9996816	0.0000	0.0000	
0.00135	-54.3194281	-59.9996802	-59.9996802	0.0000	0.0000	
0.00136	-54.2802279	-59.9996787	-59.9996787	0.0000	0.0000	
0.00137	-54.2409991	-59.9996773	-59.9996773	0.0000	0.0000	
0.00138	-54.2017392	-59.9996758	-59.9996758	0.0000	0.0000	
0.00139	-54.162446	-59.9996744	-59.9996744	0.0000	0.0000	
0.0014	-54.1231172	-59.999673	-59.999673	0.0000	0.0000	
0.00141	-54.0837504	-59.9996716	-59.9996716	0.0000	0.0000	
0.00142	-54.0443431	-59.9996703	-59.9996703	0.0000	0.0000	
0.00143	-54.0048929	-59.9996689	-59.9996689	0.0000	0.0000	
0.00144	-53.9653972	-59.9996676	-59.9996676	0.0000	0.0000	
0.00145	-53.9258535	-59.9996662	-59.9996662	0.0000	0.0000	
0.00146	-53.8862591	-59.9996649	-59.9996649	0.0000	0.0000	
0.00147	-53.8466114	-59.9996636	-59.9996636	0.0000	0.0000	
0.00148	-53.8069075	-59.9996623	-59.9996623	0.0000	0.0000	
0.00149	-53.7671447	-59.999661	-59.999661	0.0000	0.0000	
0.0015	-53.7273202	-59.9996598	-59.9996598	0.0000	0.0000	
0.00151	-53.6874309	-59.9996585	-59.9996585	0.0000	0.0000	
0.00152	-53.647474	-59.9996573	-59.9996573	0.0000	0.0000	
0.00153	-53.6074464	-59.9996561	-59.9996561	0.0000	0.0000	
0.00154	-53.5673448	-59.9996549	-59.9996549	0.0000	0.0000	
0.00155	-53.5271662	-59.9996537	-59.9996537	0.0000	0.0000	
0.00156	-53.4869072	-59.9996525	-59.9996525	0.0000	0.0000	
0.00157	-53.4465646	-59.9996513	-59.9996513	0.0000	0.0000	
0.00158	-53.4061348	-59.9996502	-59.9996502	0.0000	0.0000	
0.00159	-53.3656144	-59.999649	-59.999649	0.0000	0.0000	
0.0016	-53.3249997	-59.9996479	-59.9996479	0.0000	0.0000	
0.00161	-53.2842871	-59.9996468	-59.9996468	0.0000	0.0000	
0.00162	-53.2434727	-59.9996457	-59.9996457	0.0000	0.0000	
0.00163	-53.2025528	-59.9996446	-59.9996446	0.0000	0.0000	
0.00164	-53.1615233	-59.9996435	-59.9996435	0.0000	0.0000	
0.00165	-53.1203801	-59.9996424	-59.9996424	0.0000	0.0000	
0.00166	-53.0791191	-59.9996414	-59.9996414	0.0000	0.0000	
0.00167	-53.0377359	-59.9996403	-59.9996403	0.0000	0.0000	
0.00168	-52.9962262	-59.9996393	-59.9996393	0.0000	0.0000	
0.00169	-52.9545854	-59.9996383	-59.9996383	0.0000	0.0000	
0.0017	-52.9128088	-59.9996373	-59.9996373	0.0000	0.0000	
0.00171	-52.8708916	-59.9996363	-59.9996363	0.0000	0.0000	
0.00172	-52.828829	-59.9996353	-59.9996353	0.0000	0.0000	
0.00173	-52.7866159	-59.9996344	-59.9996344	0.0000	0.0000	
0.00174	-52.744247	-59.9996334	-59.9996334	0.0000	0.0000	
0.00175	-52.701717	-59.9996325	-59.9996325	0.0000	0.0000	
0.00176	-52.6590204	-59.9996316	-59.9996316	0.0000	0.0000	
0.00177	-52.6161516	-59.9996307	-59.9996307	0.0000	0.0000	
0.00178	-52.5731046	-59.9996298	-59.9996298	0.0000	0.0000	
0.00179	-52.5298734	-59.9996289	-59.9996289	0.0000	0.0000	
0.0018	-52.4864519	-59.999628	-59.999628	0.0000	0.0000	
0.00181	-52.4428337	-59.9996271	-59.9996271	0.0000	0.0000	
0.00182	-52.3990121	-59.9996263	-59.9996263	0.0000	0.0000	
0.00183	-52.3549804	-59.9996254	-59.9996254	0.0000	0.0000	
0.00184	-52.3107316	-59.9996246	-59.9996246	0.0000	0.0000	
0.00185	-52.2662583	-59.9996238	-59.9996238	0.0000	0.0000	
0.00186	-52.2215532	-59.999623	-59.999623	0.0000	0.0000	
0.00187	-52.1766086	-59.9996222	-59.9996222	0.0000	0.0000	
0.00188	-52.1314164	-59.9996214	-59.9996214	0.0000	0.0000	
0.00189	-52.0859685	-59.9996207	-59.9996207	0.0000	0.0000	
0.0019	-52.0402563	-59.9996199	-59.9996199	0.0000	0.0000	
0.00191	-51.994271	-59.9996192	-59.9996192	0.0000	0.0000	
0.00192	-51.9480036	-59.9996184	-59.9996184	0.0000	0.0000	
0.00193	-51.9014446	-59.9996177	-59.9996177	0.0000	0.0000	
0.00194	-51.8545844	-59.999617	-59.999617	0.0000	0.0000	
0.00195	-51.8074128	-59.9996163	-59.9996163	0.0000	0.0000	
0.00196	-51.7599194	-59.9996156	-59.9996156	0.0000	0.0000	
0.00197	-51.7120933	-59.999615	-59.999615	0.0000	0.0000	
0.00198	-51.6639235	-59.9996143	-59.9996143	0.0000	0.0000	
0.00199	-51.6153983	-59.9996137	-59.9996137	0.0000	0.0000	
0.0020	-51.5665057	-59.999613	-59.999613	0.0000	0.0000	
0.00201	-51.5172331	-59.9996124	-59.9996124	0.0000	0.0000	
0.00202	-51.4675676	-59.9996118	-59.9996118	0.0000	0.0000	
0.00203	-51.4174959	-59.9996112	-59.9996112	0.0000	0.0000	
0.00204	-51.3670039	-59.9996106	-59.9996106	0.0000	0.0000	
0.00205	-51.3160771	-59.99961	-59.99961	0.0000	0.0000	
0.00206	-51.2647005	-59.9996094	-59.9996094	0.0000	0.0000	
0.00207	-51.2128584	-59.9996089	-59.9996089	0.0000	0.0000	
0.00208	-51.1605346	-59.9996083	-59.9996083	0.0000	0.0000	
0.00209	-51.1077121	-59.9996078	-59.9996078	0.0000	0.0000	
0.0021	-51.0543733	-59.9996073	-59.9996073	0.0000	0.0000	
0.00211	-51.0004999	-59.9996068	-59.9996068	0.0000	0.0000	
0.00212	-50.9460727	-59.9996063	-59.9996063	0.0000	0.0000	
0.00213	-50.8910719	-59.9996058	-59.9996058	0.0000	0.0000	
0.00214	-50.8354767	-59.9996053	-59.9996053	0.0000	0.0000	
0.00215	-50.7792655	-59.9996048	-59.9996048	0.0000	0.0000	
0.00216	-50.7224157	-59.9996044	-59.9996044	0.0000	0.0000	
0.00217	-50.6649038	-59.9996039	-59.9996039	0.0000	0.0000	
0.00218	-50.6067052	-59.9996035	-59.9996035	0.0000	0.0000	
0.00219	-50.5477942	-59.999603	-59.999603	0.0000	0.0000	
0.0022	-50.4881441	-59.9996026	-59.9996026	0.0000	0.0000	
0.00221	-50.4277267	-59.9996022	-59.9996022	0.0000	0.0000	
0.00222	-50.3665128	-59.9996018	-59.9996018	0.0000	0.0000	
0.00223	-50.3044716	-59.9996014	-59.9996014	0.0000	0.0000	
0.00224	-50.241571	-59.9996011	-59.9996011	0.0000	0.0000	
0.00225	-50.1777774	-59.9996007	-59.9996007	0.0000	0.0000	
0.00226	-50.1130554	-59.9996003	-59.9996003	0.0000	0.0000	
0.00227	-50.047368	-59.9996	-59.9996	0.0000	0.0000	
0.00228	-49.9806766	-59.9995996	-59.9995996	0.0000	0.0000	
0.00229	-49.9129403	-59.9995993	-59.9995993	0.0000	0.0000	
0.0023	-49.8441164	-59.999599	-59.999599	0.0000	0.0000	
0.00231	-49.7741598	-59.9995987	-59.9995987	0.0000	0.0000	
0.00232	-49.7030235	-59.9995984	-59.9995984	0.0000	0.0000	
0.00233	-49.6306576	-59.9995981	-59.9995981	0.0000	0.0000	
0.00234	-49.5570099	-59.9995978	-59.9995978	0.0000	0.0000	
0.00235	-49.4820251	-59.9995976	-59.9995976	0.0000	0.0000	
0.00236	-49.4056453	-59.9995973	-59.9995973	0.0000	0.0000	
0.00237	-49.3278091	-59.9995971	-59.9995971	0.0000	0.0000	
0.00238	-49.2484518	-59.9995968	-59.9995968	0.0000	0.0000	
0.00239	-49.1675054	-59.9995966	-59.9995966	0.0000	0.0000	
0.0024	-49.0848975	-59.9995964	-59.9995964	0.0000	0.0000	
0.00241	-49.0005518	-59.9995961	-59.9995961	0.0000	0.0000	
0.00242	-48.9143877	-59.9995959	-59.9995959	0.0000	0.0000	
0.00243	-48.8263196	-59.9995958	-59.9995958	0.0000	0.0000	
0.00244	-48.7362569	-59.9995956	-59.9995956	0.0000	0.0000	
0.00245	-48.6441035	-59.9995954	-59.9995954	0.0000	0.0000	
0.00246	-48.5497574	-59.9995952	-59.9995952	0.0000	0.0000	
0.00247	-48.4531101	-59.9995951	-59.9995951	0.0000	0.0000	
0.00248	-48.3540463	-59.9995949	-59.9995949	0.0000	0.0000	
0.00249	-48.2524435	-59.9995948	-59.9995948	0.0000	0.0000	
0.0025	-48.148171	-59.9995946	-59.9995946	0.0000	0.0000	
0.00251	-48.0410894	-59.9995945	-59.9995945	0.0000	0.0000	
0.00252	-47.9310502	-59.9995944	-59.9995944	0.0000	0.0000	
0.00253	-47.8178945	-59.9995943	-59.9995943	0.0000	0.0000	
0.00254	-47.7014525	-59.9995942	-59.9995942	0.0000	0.0000	
0.00255	-47.5815427	-59.9995941	-59.9995941	0.0000	0.0000	
0.00256	-47.4579702	-59.999594	-59.999594	0.0000	0.0000	
0.00257	-47.3305262	-59.9995939	-59.9995939	0.0000	0.0000	
0.00258	-47.1989865	-59.9995939	-59.9995939	0.0000	0.0000	
0.00259	-47.06311	-59.9995938	-59.9995938	0.0000	0.0000	
0.0026	-46.9226372	-59.9995938	-59.9995938	0.0000	0.0000	
0.00261	-46.7772885	-59.9995937	-59.9995937	0.0000	0.0000	
0.00262	-46.6267621	-59.9995937	-59.9995937	0.0000	0.0000	
0.00263	-46.4707321	-59.9995937	-59.9995937	0.0000	0.0000	
0.00264	-46.3088457	-59.9995937	-59.9995937	0.0000	0.0000	
0.00265	-46.1407209	-59.9995937	-59.9995937	0.0000	0.0000	
0.00266	-45.9659433	-59.9995937	-59.9995937	0.0000	0.0000	
0.00267	-45.7840625	-59.9995937	-59.9995937	0.0000	0.0000	
0.00268	-45.5945885	-59.9995937	-59.9995937	0.0000	0.0000	
0.00269	-45.3969873	-59.9995937	-59.9995937	0.0000	0.0000	
0.0027	-45.190676	-59.9995937	-59.9995937	0.0000	0.0000	
0.00271	-44.9750175	-59.9995938	-59.9995938	0.0000	0.0000	
0.00272	-44.7493137	-59.9995938	-59.9995938	0.0000	0.0000	
0.00273	-44.512799	-59.9995938	-59.9995938	0.0000	0.0000	
0.00274	-44.264632	-59.9995939	-59.9995939	0.0000	0.0000	
0.00275	-44.003886	-59.999594	-59.999594	0.0000	0.0000	
0.00276	-43.729539	-59.999594	-59.999594	0.0000	0.0000	
0.00277	-43.4404614	-59.9995941	-59.9995941	0.0000	0.0000	
0.00278	-43.1354021	-59.9995942	-59.9995942	0.0000	0.0000	
0.00279	-42.8129729	-59.9995943	-59.9995943	0.0000	0.0000	
0.0028	-42.4716303	-59.9995944	-59.9995944	0.0000	0.0000	
0.00281	-42.1096545	-59.9995945	-59.9995945	0.0000	0.0000	
0.00282	-41.7251253	-59.9995946	-59.9995946	0.0000	0.0000	
0.00283	-41.3158943	-59.9995947	-59.9995947	0.0000	0.0000	
0.00284	-40.8795527	-59.9995949	-59.9995949	0.0000	0.0000	
0.00285	-40.4133945	-59.999595	-59.999595	0.0000	0.0000	
0.00286	-39.9143735	-59.9995951	-59.9995951	0.0000	0.0000	
0.00287	-39.3790542	-59.9995953	-59.9995953	0.0000	0.0000	
0.00288	-38.8035552	-59.9995954	-59.9995954	0.0000	0.0000	
0.00289	-38.1834844	-59.9995956	-59.9995956	0.0000	0.0000	
0.0029	-37.513865	-59.9995958	-59.9995958	0.0000	0.0000	
0.00291	-36.7890526	-59.9995959	-59.9995959	0.0000	0.0000	
0.00292	-36.0026419	-59.9995961	-59.9995961	0.0000	0.0000	
0.00293	-35.1473645	-59.9995963	-59.9995963	0.0000	0.0000	
0.00294	-34.2149798	-59.9995965	-59.9995965	0.0000	0.0000	
0.00295	-33.1961628	-59.9995967	-59.9995967	0.0000	0.0000	
0.00296	-32.0803949	-59.9995969	-59.9995969	0.0000	0.0000	
0.00297	-30.855872	-59.9995971	-59.9995971	0.0000	0.0000	
0.00298	-29.5094457	-59.9995973	-59.9995973	0.0000	0.0000	
0.00299	-28.0266287	-59.9995975	-59.9995975	0.0000	0.0000	
0.0030	-26.3917039	-59.9995978	-59.9995978	0.0000	0.0000	
0.00301	-24.6370244	-59.999598	-59.999598	0.0000	0.0000	
0.00302	-22.6948428	-59.9995982	-59.9995982	0.0000	0.0000	
0.00303	-20.5492364	-59.9995985	-59.9995985	0.0000	0.0000	
0.00304	-18.1858313	-59.9995987	-59.9995987	0.0000	0.0000	
0.00305	-15.5936221	-59.999599	-59.999599	0.0000	0.0000	
0.00306	-12.7674223	-59.9995992	-59.9995992	0.0000	0.0000	
0.00307	-9.7109303	-59.9995995	-59.9995995	0.0000	0.0000	
0.00308	-6.4402014	-59.9995998	-59.9995998	0.0000	0.0000	
0.00309	-2.9870202	-59.9996	-59.9996	0.0000	0.0000	
0.0031	0.5986809	-59.9996003	-59.9996003	0.000001	0.000001	
0.00311	4.2484538	-59.9995887	-59.9996006	0.0000657	0.0000657	
0.00312	7.8780166	-59.9995272	-59.9996009	0.0002292	0.0002292	
0.00313	11.3933632	-59.9993751	-59.9996012	0.0004906	0.0004906	
0.00314	14.6996224	-59.9990921	-59.9996015	0.0008488	0.0008488	
0.00315	17.7109061	-59.9986387	-59.9996018	0.0013028	0.0013028	
0.00316	20.358865	-59.997976	-59.9996021	0.0018517	0.0018517	
0.00317	22.5980448	-59.9970655	-59.9996024	0.0024946	0.0024946	
0.00318	24.4072296	-59.9958696	-59.9996027	0.0032305	0.0032305	
0.00319	25.7871959	-59.9943509	-59.9996031	0.0040584	0.0040584	
0.0032	26.7561343	-59.992473	-59.9996034	0.0049774	0.0049774	
0.00321	27.3442014	-59.9901997	-59.9996037	0.0059866	0.0059866	
0.00322	27.588369	-59.9874954	-59.9996041	0.0070851	0.0070851	
0.00323	27.5282468	-59.9843252	-59.9996044	0.0082719	0.0082719	
0.00324	27.2030932	-59.9806546	-59.9996048	0.0095461	0.0095461	
0.00325	26.6499301	-59.9764497	-59.9996051	0.0109069	0.0109069	
0.00326	25.9025303	-59.9716769	-59.9996055	0.0123533	0.0123533	
0.00327	24.9910225	-59.9663035	-59.9996058	0.0138844	0.0138844	
0.00328	23.941887	-59.9602969	-59.9996062	0.0154994	0.0154994	
0.00329	22.7781738	-59.9536254	-59.9996065	0.0171974	0.0171974	
0.0033	21.5198273	-59.9462576	-59.9996069	0.0189775	0.0189775	
0.00331	20.1840436	-59.9381626	-59.9996073	0.0208389	0.0208389	
0.00332	18.7856197	-59.92931	-59.9996077	0.0227806	0.0227806	
0.00333	17.3372752	-59.91967	-59.9996081	0.0248019	0.0248019	
0.00334	15.8499355	-59.9092132	-59.9996084	0.026902	0.026902	
0.00335	14.3329783	-59.8979108	-59.9996088	0.0290799	0.0290799	
0.00336	12.794444	-59.8857345	-59.9996092	0.0313348	0.0313348	
0.00337	11.2412165	-59.8726563	-59.9996096	0.033666	0.033666	
0.00338	9.6791755	-59.8586489	-59.99961	0.0360726	0.0360726	
0.00339	8.1133284	-59.8436855	-59.9996104	0.0385538	0.0385538	
0.0034	6.5479226	-59.8277397	-59.9996108	0.0411088	0.0411088	
0.00341	4.9865426	-59.8107855	-59.9996113	0.0437367	0.0437367	
0.00342	3.4321945	-59.7927976	-59.9996117	0.0464369	0.0464369	
0.00343	1.8873793	-59.7737511	-59.9996121	0.0492085	0.0492085	
0.00344	0.3541572	-59.7536216	-59.9996125	0.0520507	0.0520507	
0.00345	-1.165796	-59.7323886	-59.9996129	0.0549349	0.0549349	
0.00346	-2.6711401	-59.7100583	-59.9996134	0.0577919	0.0577919	
0.00347	-4.1608268	-59.6866486	-59.9996138	0.0606191	0.0606191	
0.00348	-5.6340634	-59.662177	-59.9996142	0.0634166	0.0634166	
0.00349	-7.0902797	-59.636661	-59.9996147	0.0661847	0.0661847	
0.0035	-8.5291015	-59.6101177	-59.9996151	0.0689236	0.0689236	
0.00351	-9.9503277	-59.5825641	-59.9996156	0.0716335	0.0716335	
0.00352	-11.353912	-59.5540167	-59.999616	0.0743146	0.0743146	
0.00353	-12.7399482	-59.5244923	-59.9996165	0.0769673	0.0769673	
0.00354	-14.10866	-59.494007	-59.9996169	0.0795915	0.0795915	
0.00355	-15.4603932	-59.4625769	-59.9996174	0.0821877	0.0821877	
0.00356	-16.7956118	-59.4302181	-59.9996178	0.084756	0.084756	
0.00357	-18.1148958	-59.3969463	-59.9996183	0.0872966	0.0872966	
0.00358	-19.4189416	-59.3627769	-59.9996187	0.0898098	0.0898098	
0.00359	-20.7085636	-59.3277254	-59.9996192	0.0922956	0.0922956	
0.0036	-21.9846961	-59.2918068	-59.9996197	0.0947545	0.0947545	
0.00361	-23.2483961	-59.2550363	-59.9996202	0.0971865	0.0971865	
0.00362	-24.500844	-59.2174285	-59.9996206	0.0995919	0.0995919	
0.00363	-25.7433436	-59.1789981	-59.9996211	0.1019708	0.1019708	
0.00364	-26.9773192	-59.1397595	-59.9996216	0.1043236	0.1043236	
0.00365	-28.2043094	-59.0997268	-59.9996221	0.1066503	0.1066503	
0.00366	-29.4259567	-59.0589142	-59.9996225	0.1089512	0.1089512	
0.00367	-30.6439917	-59.0173354	-59.999623	0.1112265	0.1112265	
0.00368	-31.8602117	-58.975004	-59.9996235	0.1134764	0.1134764	
0.00369	-33.0764521	-58.9319336	-59.999624	0.115701	0.115701	
0.0037	-34.2945496	-58.8881373	-59.9996245	0.1179006	0.1179006	
0.00371	-35.516297	-58.8436281	-59.999625	0.1200754	0.1200754	
0.00372	-36.7433876	-58.7984189	-59.9996255	0.1222255	0.1222255	
0.00373	-37.9773494	-58.7525222	-59.999626	0.1243512	0.1243512	
0.00374	-39.2194677	-58.7059506	-59.9996265	0.1264527	0.1264527	
0.00375	-40.4706971	-58.6587161	-59.999627	0.1285301	0.1285301	
0.00376	-41.731563	-58.6108308	-59.9996275	0.1305836	0.1305836	
0.00377	-43.0020556	-58.5623065	-59.999628	0.1326134	0.1326134	
0.00378	-44.281521	-58.5131547	-59.9996285	0.1346197	0.1346197	
0.00379	-45.5685538	-58.4633867	-59.999629	0.1366026	0.1366026	
